id,district,year,treat,soda
7112,"Wanapoke Quarter",2021,1,585.9353
7112,"Wanapoke Quarter",2022,1,545.121
7112,"Wanapoke Quarter",2023,1,543.5844
7112,"Wanapoke Quarter",2024,1,576.571
7112,"Wanapoke Quarter",2025,1,540.4531
7113,"Wanapoke Quarter",2021,1,517.8312
7113,"Wanapoke Quarter",2022,1,540.8657
7113,"Wanapoke Quarter",2023,1,568.6391
7113,"Wanapoke Quarter",2024,1,577.0801
7113,"Wanapoke Quarter",2025,1,508.1974
7114,"Wanapoke Quarter",2021,1,483.6032
7114,"Wanapoke Quarter",2022,1,493.5135
7114,"Wanapoke Quarter",2023,1,495.4662
7114,"Wanapoke Quarter",2024,1,525.2577
7114,"Wanapoke Quarter",2025,1,546.0734
7115,"Wanapoke Quarter",2021,1,540.3261
7115,"Wanapoke Quarter",2022,1,556.7588
7115,"Wanapoke Quarter",2023,1,497.779
7115,"Wanapoke Quarter",2024,1,535.1776
7115,"Wanapoke Quarter",2025,1,536.7639
7116,"Wanapoke Quarter",2021,1,560.752
7116,"Wanapoke Quarter",2022,1,473.1426
7116,"Wanapoke Quarter",2023,1,560.701
7116,"Wanapoke Quarter",2024,1,503.3062
7116,"Wanapoke Quarter",2025,1,593.7098
7117,"Wanapoke Quarter",2021,1,520.6604
7117,"Wanapoke Quarter",2022,1,535.9829
7117,"Wanapoke Quarter",2023,1,519.6247
7117,"Wanapoke Quarter",2024,1,491.6765
7117,"Wanapoke Quarter",2025,1,520.541
7118,"Wanapoke Quarter",2021,1,556.9323
7118,"Wanapoke Quarter",2022,1,507.0928
7118,"Wanapoke Quarter",2023,1,591.7953
7118,"Wanapoke Quarter",2024,1,532.0922
7118,"Wanapoke Quarter",2025,1,526.5378
7119,"Wanapoke Quarter",2021,1,530.9047
7119,"Wanapoke Quarter",2022,1,520.506
7119,"Wanapoke Quarter",2023,1,536.9842
7119,"Wanapoke Quarter",2024,1,567.9251
7119,"Wanapoke Quarter",2025,1,523.3989
7120,"Wanapoke Quarter",2021,1,479.3578
7120,"Wanapoke Quarter",2022,1,520.7136
7120,"Wanapoke Quarter",2023,1,548.007
7120,"Wanapoke Quarter",2024,1,499.4241
7120,"Wanapoke Quarter",2025,1,546.3032
7121,"Wanapoke Quarter",2021,1,529.9229
7121,"Wanapoke Quarter",2022,1,513.7244
7121,"Wanapoke Quarter",2023,1,542.5217
7121,"Wanapoke Quarter",2024,1,513.2957
7121,"Wanapoke Quarter",2025,1,512.5765
7122,"Wanapoke Quarter",2021,1,506.6741
7122,"Wanapoke Quarter",2022,1,502.3911
7122,"Wanapoke Quarter",2023,1,477.6392
7122,"Wanapoke Quarter",2024,1,540.0022
7122,"Wanapoke Quarter",2025,1,509.5547
7123,"Wanapoke Quarter",2021,1,511.817
7123,"Wanapoke Quarter",2022,1,551.5367
7123,"Wanapoke Quarter",2023,1,529.8251
7123,"Wanapoke Quarter",2024,1,527.5966
7123,"Wanapoke Quarter",2025,1,519.3005
7124,"Wanapoke Quarter",2021,1,509.3092
7124,"Wanapoke Quarter",2022,1,528.9663
7124,"Wanapoke Quarter",2023,1,558.2727
7124,"Wanapoke Quarter",2024,1,491.8441
7124,"Wanapoke Quarter",2025,1,551.5784
7125,"Wanapoke Quarter",2021,1,508.1831
7125,"Wanapoke Quarter",2022,1,500.9526
7125,"Wanapoke Quarter",2023,1,529.6906
7125,"Wanapoke Quarter",2024,1,535.5419
7125,"Wanapoke Quarter",2025,1,505.4991
7126,"Wanapoke Quarter",2021,1,512.4525
7126,"Wanapoke Quarter",2022,1,493.3208
7126,"Wanapoke Quarter",2023,1,575.575
7126,"Wanapoke Quarter",2024,1,539.1984
7126,"Wanapoke Quarter",2025,1,587.9678
7127,"Wanapoke Quarter",2021,1,489.1869
7127,"Wanapoke Quarter",2022,1,535.1149
7127,"Wanapoke Quarter",2023,1,505.4223
7127,"Wanapoke Quarter",2024,1,537.2283
7127,"Wanapoke Quarter",2025,1,568.5602
7128,"Wanapoke Quarter",2021,1,508.0833
7128,"Wanapoke Quarter",2022,1,495.718
7128,"Wanapoke Quarter",2023,1,485.7056
7128,"Wanapoke Quarter",2024,1,528.1279
7128,"Wanapoke Quarter",2025,1,538.4691
7129,"Wanapoke Quarter",2021,1,519.5356
7129,"Wanapoke Quarter",2022,1,500.8077
7129,"Wanapoke Quarter",2023,1,555.2906
7129,"Wanapoke Quarter",2024,1,529.0739
7129,"Wanapoke Quarter",2025,1,550.997
7130,"Wanapoke Quarter",2021,1,540.6505
7130,"Wanapoke Quarter",2022,1,507.3686
7130,"Wanapoke Quarter",2023,1,557.1898
7130,"Wanapoke Quarter",2024,1,533.7587
7130,"Wanapoke Quarter",2025,1,504.699
7131,"Wanapoke Quarter",2021,1,496.276
7131,"Wanapoke Quarter",2022,1,524.0878
7131,"Wanapoke Quarter",2023,1,557.0248
7131,"Wanapoke Quarter",2024,1,498.1467
7131,"Wanapoke Quarter",2025,1,523.9337
7132,"Wanapoke Quarter",2021,1,576.8625
7132,"Wanapoke Quarter",2022,1,524.9673
7132,"Wanapoke Quarter",2023,1,497.049
7132,"Wanapoke Quarter",2024,1,527.8234
7132,"Wanapoke Quarter",2025,1,491.9602
7133,"Wanapoke Quarter",2021,1,561.8018
7133,"Wanapoke Quarter",2022,1,503.0681
7133,"Wanapoke Quarter",2023,1,545.0667
7133,"Wanapoke Quarter",2024,1,537.04
7133,"Wanapoke Quarter",2025,1,545.1729
7134,"Wanapoke Quarter",2021,1,570.2792
7134,"Wanapoke Quarter",2022,1,542.281
7134,"Wanapoke Quarter",2023,1,514.8157
7134,"Wanapoke Quarter",2024,1,462.8094
7134,"Wanapoke Quarter",2025,1,545.4241
7135,"Wanapoke Quarter",2021,1,556.0536
7135,"Wanapoke Quarter",2022,1,525.2865
7135,"Wanapoke Quarter",2023,1,566.864
7135,"Wanapoke Quarter",2024,1,542.6218
7135,"Wanapoke Quarter",2025,1,531.5552
7136,"Wanapoke Quarter",2021,1,500.1306
7136,"Wanapoke Quarter",2022,1,547.8671
7136,"Wanapoke Quarter",2023,1,563.2437
7136,"Wanapoke Quarter",2024,1,583.6815
7136,"Wanapoke Quarter",2025,1,524.4453
7137,"Wanapoke Quarter",2021,1,501.9395
7137,"Wanapoke Quarter",2022,1,552.5215
7137,"Wanapoke Quarter",2023,1,542.8408
7137,"Wanapoke Quarter",2024,1,519.5639
7137,"Wanapoke Quarter",2025,1,534.8189
7138,"Wanapoke Quarter",2021,1,529.3314
7138,"Wanapoke Quarter",2022,1,485.9999
7138,"Wanapoke Quarter",2023,1,555.1974
7138,"Wanapoke Quarter",2024,1,550.8367
7138,"Wanapoke Quarter",2025,1,509.7229
7139,"Wanapoke Quarter",2021,1,520.4505
7139,"Wanapoke Quarter",2022,1,503.3433
7139,"Wanapoke Quarter",2023,1,501.8816
7139,"Wanapoke Quarter",2024,1,544.3786
7139,"Wanapoke Quarter",2025,1,527.946
7140,"Wanapoke Quarter",2021,1,520.4207
7140,"Wanapoke Quarter",2022,1,513.1659
7140,"Wanapoke Quarter",2023,1,526.6147
7140,"Wanapoke Quarter",2024,1,504.4075
7140,"Wanapoke Quarter",2025,1,526.5208
7141,"Wanapoke Quarter",2021,1,578.9711
7141,"Wanapoke Quarter",2022,1,497.7381
7141,"Wanapoke Quarter",2023,1,524.6978
7141,"Wanapoke Quarter",2024,1,529.7255
7141,"Wanapoke Quarter",2025,1,518.8228
7142,"Wanapoke Quarter",2021,1,552.6448
7142,"Wanapoke Quarter",2022,1,560.5814
7142,"Wanapoke Quarter",2023,1,532.202
7142,"Wanapoke Quarter",2024,1,538.6282
7142,"Wanapoke Quarter",2025,1,534.7188
7143,"Wanapoke Quarter",2021,1,524.6649
7143,"Wanapoke Quarter",2022,1,497.073
7143,"Wanapoke Quarter",2023,1,507.8538
7143,"Wanapoke Quarter",2024,1,523.3831
7143,"Wanapoke Quarter",2025,1,503.5914
7144,"Wanapoke Quarter",2021,1,488.4778
7144,"Wanapoke Quarter",2022,1,486.7115
7144,"Wanapoke Quarter",2023,1,499.5606
7144,"Wanapoke Quarter",2024,1,559.9326
7144,"Wanapoke Quarter",2025,1,534.8538
7145,"Wanapoke Quarter",2021,1,523.3599
7145,"Wanapoke Quarter",2022,1,530.4173
7145,"Wanapoke Quarter",2023,1,517.7286
7145,"Wanapoke Quarter",2024,1,504.6533
7145,"Wanapoke Quarter",2025,1,478.4926
7146,"Wanapoke Quarter",2021,1,495.9288
7146,"Wanapoke Quarter",2022,1,498.1356
7146,"Wanapoke Quarter",2023,1,498.3908
7146,"Wanapoke Quarter",2024,1,524.0263
7146,"Wanapoke Quarter",2025,1,526.5317
7147,"Wanapoke Quarter",2021,1,537.2138
7147,"Wanapoke Quarter",2022,1,544.2846
7147,"Wanapoke Quarter",2023,1,500.0777
7147,"Wanapoke Quarter",2024,1,539.2864
7147,"Wanapoke Quarter",2025,1,556.4986
7148,"Wanapoke Quarter",2021,1,493.5985
7148,"Wanapoke Quarter",2022,1,580.6689
7148,"Wanapoke Quarter",2023,1,487.3689
7148,"Wanapoke Quarter",2024,1,540.1617
7148,"Wanapoke Quarter",2025,1,542.074
7149,"Wanapoke Quarter",2021,1,515.037
7149,"Wanapoke Quarter",2022,1,526.8019
7149,"Wanapoke Quarter",2023,1,551.9324
7149,"Wanapoke Quarter",2024,1,507.9705
7149,"Wanapoke Quarter",2025,1,532.2528
7150,"Wanapoke Quarter",2021,1,511.405
7150,"Wanapoke Quarter",2022,1,552.2102
7150,"Wanapoke Quarter",2023,1,560.3276
7150,"Wanapoke Quarter",2024,1,545.0074
7150,"Wanapoke Quarter",2025,1,540.9625
7151,"Wanapoke Quarter",2021,1,514.6337
7151,"Wanapoke Quarter",2022,1,521.1824
7151,"Wanapoke Quarter",2023,1,501.5669
7151,"Wanapoke Quarter",2024,1,541.1675
7151,"Wanapoke Quarter",2025,1,472.3203
7152,"Wanapoke Quarter",2021,1,533.3649
7152,"Wanapoke Quarter",2022,1,538.057
7152,"Wanapoke Quarter",2023,1,554.092
7152,"Wanapoke Quarter",2024,1,526.0525
7152,"Wanapoke Quarter",2025,1,541.1342
7153,"Wanapoke Quarter",2021,1,511.6698
7153,"Wanapoke Quarter",2022,1,514.1409
7153,"Wanapoke Quarter",2023,1,557.2858
7153,"Wanapoke Quarter",2024,1,582.7649
7153,"Wanapoke Quarter",2025,1,555.0876
7154,"Wanapoke Quarter",2021,1,489.724
7154,"Wanapoke Quarter",2022,1,480.1576
7154,"Wanapoke Quarter",2023,1,501.8739
7154,"Wanapoke Quarter",2024,1,513.644
7154,"Wanapoke Quarter",2025,1,542.7021
7155,"Wanapoke Quarter",2021,1,485.1058
7155,"Wanapoke Quarter",2022,1,500.0386
7155,"Wanapoke Quarter",2023,1,489.9584
7155,"Wanapoke Quarter",2024,1,561.5979
7155,"Wanapoke Quarter",2025,1,530.4457
7156,"Wanapoke Quarter",2021,1,531.5488
7156,"Wanapoke Quarter",2022,1,505.1476
7156,"Wanapoke Quarter",2023,1,522.8958
7156,"Wanapoke Quarter",2024,1,536.5512
7156,"Wanapoke Quarter",2025,1,530.3214
7157,"Wanapoke Quarter",2021,1,529.0774
7157,"Wanapoke Quarter",2022,1,521.5517
7157,"Wanapoke Quarter",2023,1,525.4103
7157,"Wanapoke Quarter",2024,1,555.2765
7157,"Wanapoke Quarter",2025,1,551.438
7158,"Wanapoke Quarter",2021,1,530.1414
7158,"Wanapoke Quarter",2022,1,526.5582
7158,"Wanapoke Quarter",2023,1,523.4155
7158,"Wanapoke Quarter",2024,1,570.5051
7158,"Wanapoke Quarter",2025,1,479.7797
7159,"Wanapoke Quarter",2021,1,497.666
7159,"Wanapoke Quarter",2022,1,524.8856
7159,"Wanapoke Quarter",2023,1,577.8849
7159,"Wanapoke Quarter",2024,1,577.2866
7159,"Wanapoke Quarter",2025,1,541.4999
7160,"Wanapoke Quarter",2021,1,492.0679
7160,"Wanapoke Quarter",2022,1,574.0997
7160,"Wanapoke Quarter",2023,1,455.8317
7160,"Wanapoke Quarter",2024,1,528.0366
7160,"Wanapoke Quarter",2025,1,510.584
7161,"Wanapoke Quarter",2021,1,557.7938
7161,"Wanapoke Quarter",2022,1,510.332
7161,"Wanapoke Quarter",2023,1,488.8014
7161,"Wanapoke Quarter",2024,1,581.2943
7161,"Wanapoke Quarter",2025,1,511.6961
7162,"Wanapoke Quarter",2021,1,548.9725
7162,"Wanapoke Quarter",2022,1,546.2426
7162,"Wanapoke Quarter",2023,1,545.2899
7162,"Wanapoke Quarter",2024,1,533.7715
7162,"Wanapoke Quarter",2025,1,526.419
7163,"Wanapoke Quarter",2021,1,515.6431
7163,"Wanapoke Quarter",2022,1,554.2386
7163,"Wanapoke Quarter",2023,1,545.2286
7163,"Wanapoke Quarter",2024,1,567.7545
7163,"Wanapoke Quarter",2025,1,550.3801
7164,"Wanapoke Quarter",2021,1,525.9655
7164,"Wanapoke Quarter",2022,1,525.1241
7164,"Wanapoke Quarter",2023,1,536.2405
7164,"Wanapoke Quarter",2024,1,552.3375
7164,"Wanapoke Quarter",2025,1,495.4916
7165,"Wanapoke Quarter",2021,1,517.9025
7165,"Wanapoke Quarter",2022,1,520.3769
7165,"Wanapoke Quarter",2023,1,508.4575
7165,"Wanapoke Quarter",2024,1,534.0425
7165,"Wanapoke Quarter",2025,1,526.9001
7166,"Wanapoke Quarter",2021,1,533.8919
7166,"Wanapoke Quarter",2022,1,553.4487
7166,"Wanapoke Quarter",2023,1,470.8844
7166,"Wanapoke Quarter",2024,1,591.1633
7166,"Wanapoke Quarter",2025,1,508.5361
7167,"Wanapoke Quarter",2021,1,522.0588
7167,"Wanapoke Quarter",2022,1,488.6304
7167,"Wanapoke Quarter",2023,1,497.4203
7167,"Wanapoke Quarter",2024,1,520.6511
7167,"Wanapoke Quarter",2025,1,551.3758
7168,"Wanapoke Quarter",2021,1,526.7844
7168,"Wanapoke Quarter",2022,1,526.2968
7168,"Wanapoke Quarter",2023,1,507.0729
7168,"Wanapoke Quarter",2024,1,558.9626
7168,"Wanapoke Quarter",2025,1,519.5908
7169,"Wanapoke Quarter",2021,1,501.3028
7169,"Wanapoke Quarter",2022,1,559.755
7169,"Wanapoke Quarter",2023,1,508.7367
7169,"Wanapoke Quarter",2024,1,527.2936
7169,"Wanapoke Quarter",2025,1,529.259
7170,"Wanapoke Quarter",2021,1,531.8644
7170,"Wanapoke Quarter",2022,1,509.9261
7170,"Wanapoke Quarter",2023,1,551.8885
7170,"Wanapoke Quarter",2024,1,525.2296
7170,"Wanapoke Quarter",2025,1,546.8803
7171,"Wanapoke Quarter",2021,1,503.9
7171,"Wanapoke Quarter",2022,1,520.25
7171,"Wanapoke Quarter",2023,1,543.1304
7171,"Wanapoke Quarter",2024,1,532.2583
7171,"Wanapoke Quarter",2025,1,478.1361
7172,"Wanapoke Quarter",2021,1,490.2284
7172,"Wanapoke Quarter",2022,1,526.1962
7172,"Wanapoke Quarter",2023,1,525.2482
7172,"Wanapoke Quarter",2024,1,564.655
7172,"Wanapoke Quarter",2025,1,507.6506
7173,"Wanapoke Quarter",2021,1,532.5432
7173,"Wanapoke Quarter",2022,1,528.2878
7173,"Wanapoke Quarter",2023,1,477.1506
7173,"Wanapoke Quarter",2024,1,553.5858
7173,"Wanapoke Quarter",2025,1,479.8574
7174,"Wanapoke Quarter",2021,1,487.9292
7174,"Wanapoke Quarter",2022,1,507.4812
7174,"Wanapoke Quarter",2023,1,537.3917
7174,"Wanapoke Quarter",2024,1,541.355
7174,"Wanapoke Quarter",2025,1,533.4598
7175,"Wanapoke Quarter",2021,1,532.4233
7175,"Wanapoke Quarter",2022,1,517.1712
7175,"Wanapoke Quarter",2023,1,539.8873
7175,"Wanapoke Quarter",2024,1,510.4562
7175,"Wanapoke Quarter",2025,1,537.3533
7176,"Wanapoke Quarter",2021,1,527.0147
7176,"Wanapoke Quarter",2022,1,549.0599
7176,"Wanapoke Quarter",2023,1,533.4638
7176,"Wanapoke Quarter",2024,1,540.2524
7176,"Wanapoke Quarter",2025,1,539.0093
7177,"Wanapoke Quarter",2021,1,505.748
7177,"Wanapoke Quarter",2022,1,539.0143
7177,"Wanapoke Quarter",2023,1,570.6562
7177,"Wanapoke Quarter",2024,1,576.3681
7177,"Wanapoke Quarter",2025,1,505.1178
7178,"Wanapoke Quarter",2021,1,548.1227
7178,"Wanapoke Quarter",2022,1,519.2853
7178,"Wanapoke Quarter",2023,1,480.9485
7178,"Wanapoke Quarter",2024,1,524.9769
7178,"Wanapoke Quarter",2025,1,547.4648
7179,"Wanapoke Quarter",2021,1,509.723
7179,"Wanapoke Quarter",2022,1,565.4412
7179,"Wanapoke Quarter",2023,1,494.8513
7179,"Wanapoke Quarter",2024,1,571.5755
7179,"Wanapoke Quarter",2025,1,532.7275
7180,"Wanapoke Quarter",2021,1,499.4585
7180,"Wanapoke Quarter",2022,1,476.234
7180,"Wanapoke Quarter",2023,1,487.4715
7180,"Wanapoke Quarter",2024,1,570.6259
7180,"Wanapoke Quarter",2025,1,555.9043
7181,"Wanapoke Quarter",2021,1,496.5334
7181,"Wanapoke Quarter",2022,1,533.1614
7181,"Wanapoke Quarter",2023,1,556.4651
7181,"Wanapoke Quarter",2024,1,552.8057
7181,"Wanapoke Quarter",2025,1,523.5099
7182,"Wanapoke Quarter",2021,1,526.2267
7182,"Wanapoke Quarter",2022,1,534.1509
7182,"Wanapoke Quarter",2023,1,588.1956
7182,"Wanapoke Quarter",2024,1,480.2961
7182,"Wanapoke Quarter",2025,1,558.2765
7183,"Wanapoke Quarter",2021,1,501.2384
7183,"Wanapoke Quarter",2022,1,468.924
7183,"Wanapoke Quarter",2023,1,532.1598
7183,"Wanapoke Quarter",2024,1,538.8266
7183,"Wanapoke Quarter",2025,1,535.3061
7184,"Wanapoke Quarter",2021,1,555.6155
7184,"Wanapoke Quarter",2022,1,546.2182
7184,"Wanapoke Quarter",2023,1,533.8387
7184,"Wanapoke Quarter",2024,1,566.3956
7184,"Wanapoke Quarter",2025,1,504.7995
7185,"Wanapoke Quarter",2021,1,465.2303
7185,"Wanapoke Quarter",2022,1,538.4818
7185,"Wanapoke Quarter",2023,1,516.4098
7185,"Wanapoke Quarter",2024,1,472.1795
7185,"Wanapoke Quarter",2025,1,521.2109
7186,"Wanapoke Quarter",2021,1,524.9216
7186,"Wanapoke Quarter",2022,1,506.5951
7186,"Wanapoke Quarter",2023,1,524.0704
7186,"Wanapoke Quarter",2024,1,537.6702
7186,"Wanapoke Quarter",2025,1,549.549
7187,"Wanapoke Quarter",2021,1,499.3089
7187,"Wanapoke Quarter",2022,1,493.9218
7187,"Wanapoke Quarter",2023,1,518.4477
7187,"Wanapoke Quarter",2024,1,513.9735
7187,"Wanapoke Quarter",2025,1,545.1093
7188,"Wanapoke Quarter",2021,1,560.698
7188,"Wanapoke Quarter",2022,1,559.1296
7188,"Wanapoke Quarter",2023,1,546.346
7188,"Wanapoke Quarter",2024,1,552.2241
7188,"Wanapoke Quarter",2025,1,523.8494
7189,"Wanapoke Quarter",2021,1,475.1196
7189,"Wanapoke Quarter",2022,1,540.5219
7189,"Wanapoke Quarter",2023,1,549.8726
7189,"Wanapoke Quarter",2024,1,555.1981
7189,"Wanapoke Quarter",2025,1,526.4012
7190,"Wanapoke Quarter",2021,1,527.1246
7190,"Wanapoke Quarter",2022,1,526.4263
7190,"Wanapoke Quarter",2023,1,472.5074
7190,"Wanapoke Quarter",2024,1,590.2007
7190,"Wanapoke Quarter",2025,1,562.7394
7191,"Wanapoke Quarter",2021,1,525.8263
7191,"Wanapoke Quarter",2022,1,494.9094
7191,"Wanapoke Quarter",2023,1,562.7368
7191,"Wanapoke Quarter",2024,1,502.1371
7191,"Wanapoke Quarter",2025,1,522.3593
7192,"Wanapoke Quarter",2021,1,513.4688
7192,"Wanapoke Quarter",2022,1,513.5112
7192,"Wanapoke Quarter",2023,1,546.3157
7192,"Wanapoke Quarter",2024,1,531.7976
7192,"Wanapoke Quarter",2025,1,499.867
7193,"Wanapoke Quarter",2021,1,534.6779
7193,"Wanapoke Quarter",2022,1,509.7173
7193,"Wanapoke Quarter",2023,1,593.0629
7193,"Wanapoke Quarter",2024,1,528.5107
7193,"Wanapoke Quarter",2025,1,525.382
7194,"Wanapoke Quarter",2021,1,524.0826
7194,"Wanapoke Quarter",2022,1,500.5897
7194,"Wanapoke Quarter",2023,1,514.6218
7194,"Wanapoke Quarter",2024,1,557.5427
7194,"Wanapoke Quarter",2025,1,529.8791
7195,"Wanapoke Quarter",2021,1,507.7887
7195,"Wanapoke Quarter",2022,1,519.1576
7195,"Wanapoke Quarter",2023,1,536.8856
7195,"Wanapoke Quarter",2024,1,526.2135
7195,"Wanapoke Quarter",2025,1,558.1798
7196,"Wanapoke Quarter",2021,1,492.7953
7196,"Wanapoke Quarter",2022,1,516.7753
7196,"Wanapoke Quarter",2023,1,535.6789
7196,"Wanapoke Quarter",2024,1,555.8778
7196,"Wanapoke Quarter",2025,1,499.445
7197,"Wanapoke Quarter",2021,1,490.9524
7197,"Wanapoke Quarter",2022,1,501.0387
7197,"Wanapoke Quarter",2023,1,536.5246
7197,"Wanapoke Quarter",2024,1,546.8677
7197,"Wanapoke Quarter",2025,1,528.8385
7198,"Wanapoke Quarter",2021,1,552.5297
7198,"Wanapoke Quarter",2022,1,542.6379
7198,"Wanapoke Quarter",2023,1,554.8817
7198,"Wanapoke Quarter",2024,1,490.5378
7198,"Wanapoke Quarter",2025,1,529.1239
7199,"Wanapoke Quarter",2021,1,511.5404
7199,"Wanapoke Quarter",2022,1,496.4147
7199,"Wanapoke Quarter",2023,1,567.1386
7199,"Wanapoke Quarter",2024,1,546.6586
7199,"Wanapoke Quarter",2025,1,550.3492
7200,"Wanapoke Quarter",2021,1,537.7018
7200,"Wanapoke Quarter",2022,1,551.7861
7200,"Wanapoke Quarter",2023,1,535.6832
7200,"Wanapoke Quarter",2024,1,569.2512
7200,"Wanapoke Quarter",2025,1,533.7343
7201,"Wanapoke Quarter",2021,1,516.3049
7201,"Wanapoke Quarter",2022,1,509.0291
7201,"Wanapoke Quarter",2023,1,482.4847
7201,"Wanapoke Quarter",2024,1,566.5466
7201,"Wanapoke Quarter",2025,1,479.3401
7202,"Wanapoke Quarter",2021,1,485.4552
7202,"Wanapoke Quarter",2022,1,534.4262
7202,"Wanapoke Quarter",2023,1,542.7318
7202,"Wanapoke Quarter",2024,1,549.6402
7202,"Wanapoke Quarter",2025,1,525.5538
7203,"Wanapoke Quarter",2021,1,537.3719
7203,"Wanapoke Quarter",2022,1,549.4612
7203,"Wanapoke Quarter",2023,1,568.4913
7203,"Wanapoke Quarter",2024,1,531.6621
7203,"Wanapoke Quarter",2025,1,518.2434
7204,"Wanapoke Quarter",2021,1,518.4963
7204,"Wanapoke Quarter",2022,1,520.0196
7204,"Wanapoke Quarter",2023,1,529.5361
7204,"Wanapoke Quarter",2024,1,535.0576
7204,"Wanapoke Quarter",2025,1,541.4918
7205,"Wanapoke Quarter",2021,1,516.1894
7205,"Wanapoke Quarter",2022,1,475.0726
7205,"Wanapoke Quarter",2023,1,540.954
7205,"Wanapoke Quarter",2024,1,541.3
7205,"Wanapoke Quarter",2025,1,518.8849
7206,"Wanapoke Quarter",2021,1,523.3298
7206,"Wanapoke Quarter",2022,1,558.0187
7206,"Wanapoke Quarter",2023,1,494.5193
7206,"Wanapoke Quarter",2024,1,544.3652
7206,"Wanapoke Quarter",2025,1,484.3253
7207,"Wanapoke Quarter",2021,1,537.8694
7207,"Wanapoke Quarter",2022,1,514.7925
7207,"Wanapoke Quarter",2023,1,552.2096
7207,"Wanapoke Quarter",2024,1,563.8433
7207,"Wanapoke Quarter",2025,1,510.1126
7208,"Wanapoke Quarter",2021,1,514.9545
7208,"Wanapoke Quarter",2022,1,531.6078
7208,"Wanapoke Quarter",2023,1,536.3085
7208,"Wanapoke Quarter",2024,1,547.1285
7208,"Wanapoke Quarter",2025,1,516.6144
7209,"Wanapoke Quarter",2021,1,541.1098
7209,"Wanapoke Quarter",2022,1,525.39
7209,"Wanapoke Quarter",2023,1,552.6491
7209,"Wanapoke Quarter",2024,1,562.3651
7209,"Wanapoke Quarter",2025,1,518.4882
7210,"Wanapoke Quarter",2021,1,525.1016
7210,"Wanapoke Quarter",2022,1,572.9316
7210,"Wanapoke Quarter",2023,1,541.0082
7210,"Wanapoke Quarter",2024,1,526.4374
7210,"Wanapoke Quarter",2025,1,544.8324
7211,"Wanapoke Quarter",2021,1,526.9976
7211,"Wanapoke Quarter",2022,1,505.1563
7211,"Wanapoke Quarter",2023,1,523.824
7211,"Wanapoke Quarter",2024,1,507.1189
7211,"Wanapoke Quarter",2025,1,510.5767
7212,"Wanapoke Quarter",2021,1,513.9442
7212,"Wanapoke Quarter",2022,1,531.2651
7212,"Wanapoke Quarter",2023,1,525.5113
7212,"Wanapoke Quarter",2024,1,523.7311
7212,"Wanapoke Quarter",2025,1,515.7666
7213,"Wanapoke Quarter",2021,1,565.3904
7213,"Wanapoke Quarter",2022,1,539.2612
7213,"Wanapoke Quarter",2023,1,534.4025
7213,"Wanapoke Quarter",2024,1,489.3302
7213,"Wanapoke Quarter",2025,1,573.808
7214,"Wanapoke Quarter",2021,1,525.3651
7214,"Wanapoke Quarter",2022,1,573.5917
7214,"Wanapoke Quarter",2023,1,534.1722
7214,"Wanapoke Quarter",2024,1,517.6407
7214,"Wanapoke Quarter",2025,1,528.8523
7215,"Wanapoke Quarter",2021,1,553.4006
7215,"Wanapoke Quarter",2022,1,532.4388
7215,"Wanapoke Quarter",2023,1,525.9117
7215,"Wanapoke Quarter",2024,1,545.8238
7215,"Wanapoke Quarter",2025,1,570.8409
7216,"Wanapoke Quarter",2021,1,452.5401
7216,"Wanapoke Quarter",2022,1,497.0239
7216,"Wanapoke Quarter",2023,1,531.6093
7216,"Wanapoke Quarter",2024,1,526.0046
7216,"Wanapoke Quarter",2025,1,509.5504
7217,"Wanapoke Quarter",2021,1,518.7679
7217,"Wanapoke Quarter",2022,1,540.3975
7217,"Wanapoke Quarter",2023,1,560.4086
7217,"Wanapoke Quarter",2024,1,534.2514
7217,"Wanapoke Quarter",2025,1,493.9188
7218,"Wanapoke Quarter",2021,1,523.6334
7218,"Wanapoke Quarter",2022,1,563.6715
7218,"Wanapoke Quarter",2023,1,541.0737
7218,"Wanapoke Quarter",2024,1,529.1892
7218,"Wanapoke Quarter",2025,1,504.6597
7219,"Wanapoke Quarter",2021,1,512.7198
7219,"Wanapoke Quarter",2022,1,500.6008
7219,"Wanapoke Quarter",2023,1,544.0646
7219,"Wanapoke Quarter",2024,1,529.9312
7219,"Wanapoke Quarter",2025,1,513.2814
7220,"Wanapoke Quarter",2021,1,480.2578
7220,"Wanapoke Quarter",2022,1,458.9795
7220,"Wanapoke Quarter",2023,1,515.0521
7220,"Wanapoke Quarter",2024,1,554.5947
7220,"Wanapoke Quarter",2025,1,570.8765
7221,"Wanapoke Quarter",2021,1,522.2711
7221,"Wanapoke Quarter",2022,1,513.3514
7221,"Wanapoke Quarter",2023,1,535.1293
7221,"Wanapoke Quarter",2024,1,557.6902
7221,"Wanapoke Quarter",2025,1,525.8909
7222,"Wanapoke Quarter",2021,1,558.9676
7222,"Wanapoke Quarter",2022,1,516.2931
7222,"Wanapoke Quarter",2023,1,527.0229
7222,"Wanapoke Quarter",2024,1,505.1582
7222,"Wanapoke Quarter",2025,1,578.069
7223,"Wanapoke Quarter",2021,1,522.0245
7223,"Wanapoke Quarter",2022,1,535.2808
7223,"Wanapoke Quarter",2023,1,584.0084
7223,"Wanapoke Quarter",2024,1,525.073
7223,"Wanapoke Quarter",2025,1,524.7226
7224,"Wanapoke Quarter",2021,1,504.4165
